id	name	valenceClass	arousalClass
8099	ACCEDE08099	1	-1
8100	ACCEDE08100	1	-1
8101	ACCEDE08101	1	0
8102	ACCEDE08102	1	-1
8103	ACCEDE08103	0	1
8104	ACCEDE08104	1	1
8105	ACCEDE08105	1	-1
8106	ACCEDE08106	1	0
8107	ACCEDE08107	-1	-1
8108	ACCEDE08108	0	0
8109	ACCEDE08109	0	-1
8110	ACCEDE08110	-1	-1
8111	ACCEDE08111	1	1
8112	ACCEDE08112	0	-1
8113	ACCEDE08113	1	-1
8114	ACCEDE08114	0	1
8115	ACCEDE08115	0	-1
8116	ACCEDE08116	1	-1
8117	ACCEDE08117	0	1
8118	ACCEDE08118	-1	1
8119	ACCEDE08119	0	-1
8120	ACCEDE08120	-1	1
8121	ACCEDE08121	-1	1
8122	ACCEDE08122	0	-1
8123	ACCEDE08123	0	-1
8124	ACCEDE08124	0	1
8125	ACCEDE08125	0	0
8126	ACCEDE08126	0	0
8127	ACCEDE08127	-1	0
8128	ACCEDE08128	-1	-1
8129	ACCEDE08129	-1	0
8130	ACCEDE08130	1	-1
8131	ACCEDE08131	1	-1
8132	ACCEDE08132	1	-1
8133	ACCEDE08133	1	1
8134	ACCEDE08134	0	0
8135	ACCEDE08135	1	0
8136	ACCEDE08136	0	0
8137	ACCEDE08137	-1	0
8138	ACCEDE08138	0	1
8139	ACCEDE08139	-1	0
8140	ACCEDE08140	0	-1
8141	ACCEDE08141	-1	0
8142	ACCEDE08142	0	1
8143	ACCEDE08143	0	-1
8144	ACCEDE08144	0	-1
8145	ACCEDE08145	1	1
8146	ACCEDE08146	1	-1
8147	ACCEDE08147	-1	1
8148	ACCEDE08148	-1	1
8149	ACCEDE08149	0	-1
8150	ACCEDE08150	1	-1
8151	ACCEDE08151	1	-1
8152	ACCEDE08152	1	-1
8153	ACCEDE08153	0	0
8154	ACCEDE08154	0	0
8155	ACCEDE08155	0	-1
8156	ACCEDE08156	-1	-1
8157	ACCEDE08157	0	-1
8158	ACCEDE08158	1	-1
8159	ACCEDE08159	-1	-1
8160	ACCEDE08160	1	-1
8161	ACCEDE08161	0	0
8162	ACCEDE08162	0	-1
8163	ACCEDE08163	-1	-1
8164	ACCEDE08164	0	-1
8165	ACCEDE08165	-1	0
8166	ACCEDE08166	0	0
8167	ACCEDE08167	-1	-1
8168	ACCEDE08168	0	1
8169	ACCEDE08169	0	-1
8170	ACCEDE08170	0	1
8171	ACCEDE08171	0	-1
8172	ACCEDE08172	1	-1
8173	ACCEDE08173	1	-1
8174	ACCEDE08174	1	-1
8175	ACCEDE08175	0	0
8176	ACCEDE08176	-1	-1
8177	ACCEDE08177	0	-1
8178	ACCEDE08178	1	-1
8179	ACCEDE08179	1	-1
8180	ACCEDE08180	0	-1
8181	ACCEDE08181	-1	-1
8182	ACCEDE08182	0	1
8183	ACCEDE08183	1	-1
8184	ACCEDE08184	1	-1
8185	ACCEDE08185	1	0
8186	ACCEDE08186	0	-1
8187	ACCEDE08187	0	-1
8188	ACCEDE08188	1	1
8189	ACCEDE08189	1	0
8190	ACCEDE08190	0	-1
8191	ACCEDE08191	1	-1
8192	ACCEDE08192	1	-1
8193	ACCEDE08193	1	-1
8194	ACCEDE08194	1	-1
8195	ACCEDE08195	0	1
8196	ACCEDE08196	-1	0
8197	ACCEDE08197	0	-1
8198	ACCEDE08198	1	-1
8199	ACCEDE08199	1	-1
8200	ACCEDE08200	0	1
8201	ACCEDE08201	0	1
8202	ACCEDE08202	0	1
8203	ACCEDE08203	0	-1
8204	ACCEDE08204	1	1
8205	ACCEDE08205	1	-1
8206	ACCEDE08206	1	0
8207	ACCEDE08207	0	-1
8208	ACCEDE08208	0	-1
8209	ACCEDE08209	1	-1
8210	ACCEDE08210	1	-1
8211	ACCEDE08211	0	1
8212	ACCEDE08212	-1	-1
8213	ACCEDE08213	0	-1
8214	ACCEDE08214	1	-1
8215	ACCEDE08215	1	-1
8216	ACCEDE08216	-1	1
8217	ACCEDE08217	0	1
8218	ACCEDE08218	1	1
8219	ACCEDE08219	0	-1
8220	ACCEDE08220	-1	0
8221	ACCEDE08221	-1	-1
8222	ACCEDE08222	1	-1
8223	ACCEDE08223	-1	1
8224	ACCEDE08224	0	0
8225	ACCEDE08225	1	-1
8226	ACCEDE08226	1	-1
8227	ACCEDE08227	0	1
8228	ACCEDE08228	0	0
8229	ACCEDE08229	1	1
8230	ACCEDE08230	1	-1
8231	ACCEDE08231	0	-1
8232	ACCEDE08232	0	-1
8233	ACCEDE08233	1	-1
8234	ACCEDE08234	1	-1
8235	ACCEDE08235	1	0
8236	ACCEDE08236	-1	-1
8237	ACCEDE08237	1	-1
8238	ACCEDE08238	0	-1
8239	ACCEDE08239	0	-1
8240	ACCEDE08240	0	0
8241	ACCEDE08241	1	1
8242	ACCEDE08242	-1	-1
8243	ACCEDE08243	0	-1
8244	ACCEDE08244	1	-1
8245	ACCEDE08245	0	0
8246	ACCEDE08246	0	-1
8247	ACCEDE08247	0	-1
8248	ACCEDE08248	1	-1
8249	ACCEDE08249	0	-1
8250	ACCEDE08250	0	1
8251	ACCEDE08251	1	-1
8252	ACCEDE08252	0	0
8253	ACCEDE08253	0	-1
8254	ACCEDE08254	0	-1
8255	ACCEDE08255	0	-1
8256	ACCEDE08256	0	-1
8257	ACCEDE08257	-1	-1
8258	ACCEDE08258	-1	-1
8259	ACCEDE08259	-1	-1
8260	ACCEDE08260	1	-1
8261	ACCEDE08261	1	-1
8262	ACCEDE08262	0	-1
8263	ACCEDE08263	1	-1
8264	ACCEDE08264	0	-1
8265	ACCEDE08265	1	-1
8266	ACCEDE08266	1	-1
8267	ACCEDE08267	-1	-1
8268	ACCEDE08268	1	-1
8269	ACCEDE08269	0	0
8270	ACCEDE08270	1	-1
8271	ACCEDE08271	0	-1
8272	ACCEDE08272	-1	-1
8273	ACCEDE08273	0	1
8274	ACCEDE08274	0	1
8275	ACCEDE08275	1	1
8276	ACCEDE08276	-1	0
8277	ACCEDE08277	0	1
8278	ACCEDE08278	-1	-1
8279	ACCEDE08279	0	-1
8280	ACCEDE08280	0	0
8281	ACCEDE08281	-1	-1
8282	ACCEDE08282	1	-1
8283	ACCEDE08283	0	-1
8284	ACCEDE08284	0	-1
8285	ACCEDE08285	0	-1
8286	ACCEDE08286	0	-1
8287	ACCEDE08287	0	1
8288	ACCEDE08288	-1	0
8289	ACCEDE08289	0	-1
8290	ACCEDE08290	0	-1
8291	ACCEDE08291	1	-1
8292	ACCEDE08292	-1	1
8293	ACCEDE08293	0	-1
8294	ACCEDE08294	0	1
8295	ACCEDE08295	-1	0
8296	ACCEDE08296	1	0
8297	ACCEDE08297	-1	-1
8298	ACCEDE08298	-1	-1
8299	ACCEDE08299	-1	-1
8300	ACCEDE08300	1	-1
8301	ACCEDE08301	0	1
8302	ACCEDE08302	0	1
8303	ACCEDE08303	-1	0
8304	ACCEDE08304	0	-1
8305	ACCEDE08305	-1	1
8306	ACCEDE08306	0	0
8307	ACCEDE08307	1	-1
8308	ACCEDE08308	0	-1
8309	ACCEDE08309	0	-1
8310	ACCEDE08310	1	0
8311	ACCEDE08311	0	-1
8312	ACCEDE08312	-1	-1
8313	ACCEDE08313	0	1
8314	ACCEDE08314	-1	0
8315	ACCEDE08315	-1	-1
8316	ACCEDE08316	-1	0
8317	ACCEDE08317	-1	0
8318	ACCEDE08318	1	-1
8319	ACCEDE08319	-1	-1
8320	ACCEDE08320	0	-1
8321	ACCEDE08321	1	-1
8322	ACCEDE08322	0	-1
8323	ACCEDE08323	1	-1
8324	ACCEDE08324	0	-1
8325	ACCEDE08325	-1	1
8326	ACCEDE08326	-1	1
8327	ACCEDE08327	0	-1
8328	ACCEDE08328	-1	1
8329	ACCEDE08329	-1	1
8330	ACCEDE08330	-1	-1
8331	ACCEDE08331	-1	-1
8332	ACCEDE08332	-1	1
8333	ACCEDE08333	-1	1
8334	ACCEDE08334	-1	0
8335	ACCEDE08335	1	1
8336	ACCEDE08336	-1	-1
8337	ACCEDE08337	-1	-1
8338	ACCEDE08338	-1	0
8339	ACCEDE08339	-1	-1
8340	ACCEDE08340	-1	1
8341	ACCEDE08341	-1	-1
8342	ACCEDE08342	-1	1
8343	ACCEDE08343	-1	1
8344	ACCEDE08344	-1	1
8345	ACCEDE08345	-1	1
8346	ACCEDE08346	-1	-1
8347	ACCEDE08347	-1	-1
8348	ACCEDE08348	-1	0
8349	ACCEDE08349	-1	1
8350	ACCEDE08350	0	1
8351	ACCEDE08351	-1	-1
8352	ACCEDE08352	-1	-1
8353	ACCEDE08353	1	-1
8354	ACCEDE08354	-1	-1
8355	ACCEDE08355	0	0
8356	ACCEDE08356	-1	-1
8357	ACCEDE08357	1	-1
8358	ACCEDE08358	0	-1
8359	ACCEDE08359	0	0
8360	ACCEDE08360	-1	-1
8361	ACCEDE08361	0	0
8362	ACCEDE08362	-1	-1
8363	ACCEDE08363	-1	1
8364	ACCEDE08364	0	-1
8365	ACCEDE08365	0	-1
8366	ACCEDE08366	0	-1
8367	ACCEDE08367	-1	1
8368	ACCEDE08368	0	-1
8369	ACCEDE08369	0	-1
8370	ACCEDE08370	1	-1
8371	ACCEDE08371	-1	-1
8372	ACCEDE08372	0	-1
8373	ACCEDE08373	-1	-1
8374	ACCEDE08374	1	-1
8375	ACCEDE08375	1	0
8376	ACCEDE08376	1	-1
8377	ACCEDE08377	0	1
8378	ACCEDE08378	1	1
8379	ACCEDE08379	-1	-1
8380	ACCEDE08380	0	1
8381	ACCEDE08381	-1	1
8382	ACCEDE08382	0	-1
8383	ACCEDE08383	0	-1
8384	ACCEDE08384	0	-1
8385	ACCEDE08385	1	-1
8386	ACCEDE08386	0	-1
8387	ACCEDE08387	-1	1
8388	ACCEDE08388	0	-1
8389	ACCEDE08389	-1	-1
8390	ACCEDE08390	0	-1
8391	ACCEDE08391	1	-1
8392	ACCEDE08392	1	1
8393	ACCEDE08393	0	-1
8394	ACCEDE08394	-1	1
8395	ACCEDE08395	-1	1
8396	ACCEDE08396	-1	1
8397	ACCEDE08397	-1	1
8398	ACCEDE08398	-1	-1
8399	ACCEDE08399	-1	-1
8400	ACCEDE08400	-1	1
8401	ACCEDE08401	1	1
8402	ACCEDE08402	0	-1
8403	ACCEDE08403	-1	-1
8404	ACCEDE08404	-1	0
8405	ACCEDE08405	-1	1
8406	ACCEDE08406	0	-1
8407	ACCEDE08407	-1	1
8408	ACCEDE08408	-1	0
8409	ACCEDE08409	-1	1
8410	ACCEDE08410	0	1
8411	ACCEDE08411	1	-1
8412	ACCEDE08412	0	1
8413	ACCEDE08413	-1	0
8414	ACCEDE08414	0	1
8415	ACCEDE08415	0	1
8416	ACCEDE08416	1	-1
8417	ACCEDE08417	-1	0
8418	ACCEDE08418	0	-1
8419	ACCEDE08419	0	0
8420	ACCEDE08420	-1	-1
8421	ACCEDE08421	1	-1
8422	ACCEDE08422	-1	1
8423	ACCEDE08423	-1	0
8424	ACCEDE08424	0	1
8425	ACCEDE08425	0	-1
8426	ACCEDE08426	0	-1
8427	ACCEDE08427	-1	-1
8428	ACCEDE08428	0	-1
8429	ACCEDE08429	1	1
8430	ACCEDE08430	-1	0
8431	ACCEDE08431	-1	-1
8432	ACCEDE08432	-1	1
8433	ACCEDE08433	-1	1
8434	ACCEDE08434	0	1
8435	ACCEDE08435	-1	1
8436	ACCEDE08436	0	-1
8437	ACCEDE08437	-1	1
8438	ACCEDE08438	-1	1
8439	ACCEDE08439	-1	1
8440	ACCEDE08440	-1	1
8441	ACCEDE08441	-1	-1
8442	ACCEDE08442	0	-1
8443	ACCEDE08443	-1	-1
8444	ACCEDE08444	-1	1
8445	ACCEDE08445	-1	1
8446	ACCEDE08446	1	-1
8447	ACCEDE08447	-1	0
8448	ACCEDE08448	-1	1
8449	ACCEDE08449	-1	-1
8450	ACCEDE08450	0	1
8451	ACCEDE08451	0	1
8452	ACCEDE08452	-1	1
8453	ACCEDE08453	-1	-1
8454	ACCEDE08454	-1	1
8455	ACCEDE08455	0	0
8456	ACCEDE08456	0	0
8457	ACCEDE08457	0	0
8458	ACCEDE08458	0	0
8459	ACCEDE08459	0	-1
8460	ACCEDE08460	0	-1
8461	ACCEDE08461	-1	-1
8462	ACCEDE08462	1	-1
8463	ACCEDE08463	-1	-1
8464	ACCEDE08464	-1	-1
8465	ACCEDE08465	-1	-1
8466	ACCEDE08466	-1	-1
8467	ACCEDE08467	0	-1
8468	ACCEDE08468	0	-1
8469	ACCEDE08469	0	-1
8470	ACCEDE08470	0	-1
8471	ACCEDE08471	0	-1
8472	ACCEDE08472	-1	0
8473	ACCEDE08473	-1	0
8474	ACCEDE08474	0	-1
8475	ACCEDE08475	0	-1
8476	ACCEDE08476	0	-1
8477	ACCEDE08477	-1	-1
8478	ACCEDE08478	-1	-1
8479	ACCEDE08479	-1	-1
8480	ACCEDE08480	1	-1
8481	ACCEDE08481	0	-1
8482	ACCEDE08482	0	-1
8483	ACCEDE08483	0	-1
8484	ACCEDE08484	0	-1
8485	ACCEDE08485	1	-1
8486	ACCEDE08486	1	1
8487	ACCEDE08487	1	-1
8488	ACCEDE08488	0	-1
8489	ACCEDE08489	0	-1
8490	ACCEDE08490	1	-1
8491	ACCEDE08491	1	-1
8492	ACCEDE08492	0	-1
8493	ACCEDE08493	1	-1
8494	ACCEDE08494	0	-1
8495	ACCEDE08495	0	-1
8496	ACCEDE08496	1	-1
8497	ACCEDE08497	0	-1
8498	ACCEDE08498	1	-1
8499	ACCEDE08499	1	-1
8500	ACCEDE08500	1	-1
8501	ACCEDE08501	0	-1
8502	ACCEDE08502	-1	-1
8503	ACCEDE08503	-1	-1
8504	ACCEDE08504	0	1
8505	ACCEDE08505	-1	0
8506	ACCEDE08506	0	1
8507	ACCEDE08507	0	-1
8508	ACCEDE08508	1	1
8509	ACCEDE08509	1	-1
8510	ACCEDE08510	1	0
8511	ACCEDE08511	-1	-1
8512	ACCEDE08512	0	-1
8513	ACCEDE08513	0	-1
8514	ACCEDE08514	0	0
8515	ACCEDE08515	0	-1
8516	ACCEDE08516	1	1
8517	ACCEDE08517	-1	-1
8518	ACCEDE08518	0	0
8519	ACCEDE08519	-1	-1
8520	ACCEDE08520	0	-1
8521	ACCEDE08521	0	1
8522	ACCEDE08522	1	-1
8523	ACCEDE08523	1	-1
8524	ACCEDE08524	1	-1
8525	ACCEDE08525	1	-1
8526	ACCEDE08526	1	-1
8527	ACCEDE08527	-1	-1
8528	ACCEDE08528	1	-1
8529	ACCEDE08529	0	-1
8530	ACCEDE08530	-1	-1
8531	ACCEDE08531	1	-1
8532	ACCEDE08532	-1	-1
8533	ACCEDE08533	0	-1
8534	ACCEDE08534	-1	-1
8535	ACCEDE08535	0	-1
8536	ACCEDE08536	1	-1
8537	ACCEDE08537	1	-1
8538	ACCEDE08538	0	-1
8539	ACCEDE08539	1	1
8540	ACCEDE08540	0	-1
8541	ACCEDE08541	0	-1
8542	ACCEDE08542	0	-1
8543	ACCEDE08543	-1	0
8544	ACCEDE08544	-1	-1
8545	ACCEDE08545	0	-1
8546	ACCEDE08546	1	-1
8547	ACCEDE08547	0	1
8548	ACCEDE08548	-1	-1
8549	ACCEDE08549	0	-1
8550	ACCEDE08550	0	-1
8551	ACCEDE08551	0	-1
8552	ACCEDE08552	0	0
8553	ACCEDE08553	-1	-1
8554	ACCEDE08554	-1	-1
8555	ACCEDE08555	-1	1
8556	ACCEDE08556	-1	1
8557	ACCEDE08557	0	1
8558	ACCEDE08558	-1	0
8559	ACCEDE08559	0	0
8560	ACCEDE08560	0	0
8561	ACCEDE08561	1	0
8562	ACCEDE08562	-1	0
8563	ACCEDE08563	0	-1
8564	ACCEDE08564	-1	-1
8565	ACCEDE08565	0	-1
8566	ACCEDE08566	-1	0
8567	ACCEDE08567	-1	-1
8568	ACCEDE08568	1	-1
8569	ACCEDE08569	0	-1
8570	ACCEDE08570	1	0
8571	ACCEDE08571	0	-1
8572	ACCEDE08572	1	-1
8573	ACCEDE08573	0	-1
8574	ACCEDE08574	0	-1
8575	ACCEDE08575	-1	-1
8576	ACCEDE08576	0	-1
8577	ACCEDE08577	-1	-1
8578	ACCEDE08578	-1	0
8579	ACCEDE08579	1	0
8580	ACCEDE08580	0	-1
8581	ACCEDE08581	1	-1
8582	ACCEDE08582	1	-1
8583	ACCEDE08583	1	-1
8584	ACCEDE08584	1	-1
8585	ACCEDE08585	0	-1
8586	ACCEDE08586	1	-1
8587	ACCEDE08587	0	-1
8588	ACCEDE08588	0	0
8589	ACCEDE08589	1	-1
8590	ACCEDE08590	1	-1
8591	ACCEDE08591	1	-1
8592	ACCEDE08592	-1	0
8593	ACCEDE08593	1	0
8594	ACCEDE08594	1	-1
8595	ACCEDE08595	1	-1
8596	ACCEDE08596	0	-1
8597	ACCEDE08597	1	1
8598	ACCEDE08598	1	-1
8599	ACCEDE08599	0	0
8600	ACCEDE08600	1	-1
8601	ACCEDE08601	1	-1
8602	ACCEDE08602	0	-1
8603	ACCEDE08603	1	0
8604	ACCEDE08604	1	-1
8605	ACCEDE08605	1	-1
8606	ACCEDE08606	0	-1
8607	ACCEDE08607	-1	1
8608	ACCEDE08608	-1	1
8609	ACCEDE08609	1	-1
8610	ACCEDE08610	0	-1
8611	ACCEDE08611	0	0
8612	ACCEDE08612	-1	1
8613	ACCEDE08613	-1	-1
8614	ACCEDE08614	-1	-1
8615	ACCEDE08615	0	-1
8616	ACCEDE08616	0	-1
8617	ACCEDE08617	0	-1
8618	ACCEDE08618	-1	-1
8619	ACCEDE08619	-1	1
8620	ACCEDE08620	-1	1
8621	ACCEDE08621	0	-1
8622	ACCEDE08622	-1	0
8623	ACCEDE08623	0	-1
8624	ACCEDE08624	1	-1
8625	ACCEDE08625	-1	-1
8626	ACCEDE08626	1	-1
8627	ACCEDE08627	-1	1
8628	ACCEDE08628	0	0
8629	ACCEDE08629	-1	-1
8630	ACCEDE08630	0	-1
8631	ACCEDE08631	0	1
8632	ACCEDE08632	0	0
8633	ACCEDE08633	0	-1
8634	ACCEDE08634	-1	-1
8635	ACCEDE08635	-1	-1
8636	ACCEDE08636	0	1
8637	ACCEDE08637	1	-1
8638	ACCEDE08638	1	0
8639	ACCEDE08639	1	-1
8640	ACCEDE08640	1	0
8641	ACCEDE08641	0	1
8642	ACCEDE08642	-1	1
8643	ACCEDE08643	0	-1
8644	ACCEDE08644	0	-1
8645	ACCEDE08645	0	1
8646	ACCEDE08646	1	-1
8647	ACCEDE08647	0	-1
8648	ACCEDE08648	0	0
8649	ACCEDE08649	-1	1
8650	ACCEDE08650	0	0
8651	ACCEDE08651	0	0
8652	ACCEDE08652	-1	0
8653	ACCEDE08653	-1	1
8654	ACCEDE08654	0	1
8655	ACCEDE08655	0	-1
8656	ACCEDE08656	-1	0
8657	ACCEDE08657	1	-1
8658	ACCEDE08658	-1	0
8659	ACCEDE08659	0	-1
8660	ACCEDE08660	0	1
8661	ACCEDE08661	0	0
8662	ACCEDE08662	-1	-1
8663	ACCEDE08663	0	1
8664	ACCEDE08664	0	-1
8665	ACCEDE08665	-1	-1
8666	ACCEDE08666	-1	-1
8667	ACCEDE08667	-1	-1
8668	ACCEDE08668	0	0
8669	ACCEDE08669	0	-1
8670	ACCEDE08670	0	1
8671	ACCEDE08671	0	-1
8672	ACCEDE08672	-1	-1
8673	ACCEDE08673	0	0
8674	ACCEDE08674	-1	-1
8675	ACCEDE08675	1	-1
8676	ACCEDE08676	1	-1
8677	ACCEDE08677	-1	0
8678	ACCEDE08678	1	-1
8679	ACCEDE08679	0	-1
8680	ACCEDE08680	1	1
8681	ACCEDE08681	1	-1
8682	ACCEDE08682	1	-1
8683	ACCEDE08683	1	0
8684	ACCEDE08684	0	0
8685	ACCEDE08685	-1	1
8686	ACCEDE08686	0	-1
8687	ACCEDE08687	-1	-1
8688	ACCEDE08688	0	-1
8689	ACCEDE08689	-1	1
8690	ACCEDE08690	1	-1
8691	ACCEDE08691	-1	1
8692	ACCEDE08692	0	-1
8693	ACCEDE08693	0	1
8694	ACCEDE08694	0	1
8695	ACCEDE08695	-1	0
8696	ACCEDE08696	-1	1
8697	ACCEDE08697	0	-1
8698	ACCEDE08698	0	-1
8699	ACCEDE08699	1	-1
8700	ACCEDE08700	0	-1
8701	ACCEDE08701	0	-1
8702	ACCEDE08702	0	-1
8703	ACCEDE08703	0	-1
8704	ACCEDE08704	1	-1
8705	ACCEDE08705	1	0
8706	ACCEDE08706	0	-1
8707	ACCEDE08707	-1	-1
8708	ACCEDE08708	0	-1
8709	ACCEDE08709	-1	0
8710	ACCEDE08710	-1	-1
8711	ACCEDE08711	0	0
8712	ACCEDE08712	0	0
8713	ACCEDE08713	-1	1
8714	ACCEDE08714	1	-1
8715	ACCEDE08715	0	1
8716	ACCEDE08716	-1	1
8717	ACCEDE08717	0	-1
8718	ACCEDE08718	0	-1
8719	ACCEDE08719	0	-1
8720	ACCEDE08720	0	1
8721	ACCEDE08721	-1	0
8722	ACCEDE08722	-1	-1
8723	ACCEDE08723	-1	1
8724	ACCEDE08724	-1	-1
8725	ACCEDE08725	0	1
8726	ACCEDE08726	0	-1
8727	ACCEDE08727	1	-1
8728	ACCEDE08728	0	1
8729	ACCEDE08729	0	-1
8730	ACCEDE08730	-1	1
8731	ACCEDE08731	-1	-1
8732	ACCEDE08732	0	1
8733	ACCEDE08733	0	0
8734	ACCEDE08734	0	0
8735	ACCEDE08735	0	-1
8736	ACCEDE08736	1	1
8737	ACCEDE08737	0	-1
8738	ACCEDE08738	-1	-1
8739	ACCEDE08739	-1	-1
8740	ACCEDE08740	0	0
8741	ACCEDE08741	1	-1
8742	ACCEDE08742	0	1
8743	ACCEDE08743	0	-1
8744	ACCEDE08744	0	0
8745	ACCEDE08745	0	1
8746	ACCEDE08746	-1	-1
8747	ACCEDE08747	0	1
8748	ACCEDE08748	-1	0
8749	ACCEDE08749	-1	1
8750	ACCEDE08750	0	1
8751	ACCEDE08751	-1	-1
8752	ACCEDE08752	-1	-1
8753	ACCEDE08753	-1	0
8754	ACCEDE08754	0	1
8755	ACCEDE08755	-1	-1
8756	ACCEDE08756	-1	-1
8757	ACCEDE08757	0	1
8758	ACCEDE08758	-1	-1
8759	ACCEDE08759	1	-1
8760	ACCEDE08760	-1	-1
8761	ACCEDE08761	-1	1
8762	ACCEDE08762	-1	-1
8763	ACCEDE08763	-1	0
8764	ACCEDE08764	0	-1
8765	ACCEDE08765	-1	-1
8766	ACCEDE08766	0	-1
8767	ACCEDE08767	0	1
8768	ACCEDE08768	1	-1
8769	ACCEDE08769	1	-1
8770	ACCEDE08770	-1	-1
8771	ACCEDE08771	1	-1
8772	ACCEDE08772	-1	0
8773	ACCEDE08773	-1	-1
8774	ACCEDE08774	-1	-1
8775	ACCEDE08775	-1	0
8776	ACCEDE08776	1	1
8777	ACCEDE08777	-1	-1
8778	ACCEDE08778	1	0
8779	ACCEDE08779	0	-1
8780	ACCEDE08780	-1	0
8781	ACCEDE08781	1	0
8782	ACCEDE08782	0	-1
8783	ACCEDE08783	0	-1
8784	ACCEDE08784	0	-1
8785	ACCEDE08785	0	-1
8786	ACCEDE08786	1	-1
8787	ACCEDE08787	1	-1
8788	ACCEDE08788	0	1
8789	ACCEDE08789	0	-1
8790	ACCEDE08790	1	1
8791	ACCEDE08791	1	-1
8792	ACCEDE08792	0	0
8793	ACCEDE08793	0	-1
8794	ACCEDE08794	1	-1
8795	ACCEDE08795	1	-1
8796	ACCEDE08796	1	-1
8797	ACCEDE08797	1	-1
8798	ACCEDE08798	1	0
8799	ACCEDE08799	1	1
8800	ACCEDE08800	1	-1
8801	ACCEDE08801	1	-1
8802	ACCEDE08802	0	1
8803	ACCEDE08803	-1	-1
8804	ACCEDE08804	1	-1
8805	ACCEDE08805	1	1
8806	ACCEDE08806	1	-1
8807	ACCEDE08807	0	-1
8808	ACCEDE08808	1	-1
8809	ACCEDE08809	1	-1
8810	ACCEDE08810	0	-1
8811	ACCEDE08811	1	-1
8812	ACCEDE08812	0	0
8813	ACCEDE08813	-1	1
8814	ACCEDE08814	0	-1
8815	ACCEDE08815	1	-1
8816	ACCEDE08816	1	-1
8817	ACCEDE08817	1	-1
8818	ACCEDE08818	0	-1
8819	ACCEDE08819	1	-1
8820	ACCEDE08820	0	-1
8821	ACCEDE08821	0	-1
8822	ACCEDE08822	1	-1
8823	ACCEDE08823	-1	0
8824	ACCEDE08824	0	-1
8825	ACCEDE08825	1	-1
8826	ACCEDE08826	-1	1
8827	ACCEDE08827	-1	-1
8828	ACCEDE08828	0	-1
8829	ACCEDE08829	-1	-1
8830	ACCEDE08830	0	-1
8831	ACCEDE08831	1	-1
8832	ACCEDE08832	1	0
8833	ACCEDE08833	-1	-1
8834	ACCEDE08834	0	0
8835	ACCEDE08835	0	1
8836	ACCEDE08836	0	1
8837	ACCEDE08837	-1	1
8838	ACCEDE08838	1	-1
8839	ACCEDE08839	0	-1
8840	ACCEDE08840	1	-1
8841	ACCEDE08841	1	1
8842	ACCEDE08842	0	-1
8843	ACCEDE08843	1	0
8844	ACCEDE08844	0	1
8845	ACCEDE08845	1	1
8846	ACCEDE08846	1	-1
8847	ACCEDE08847	0	0
8848	ACCEDE08848	1	-1
8849	ACCEDE08849	1	-1
8850	ACCEDE08850	1	-1
8851	ACCEDE08851	0	-1
8852	ACCEDE08852	0	1
8853	ACCEDE08853	0	-1
8854	ACCEDE08854	0	-1
8855	ACCEDE08855	1	-1
8856	ACCEDE08856	1	1
8857	ACCEDE08857	1	1
8858	ACCEDE08858	1	-1
8859	ACCEDE08859	-1	1
8860	ACCEDE08860	1	-1
8861	ACCEDE08861	-1	-1
8862	ACCEDE08862	-1	1
8863	ACCEDE08863	-1	-1
8864	ACCEDE08864	0	-1
8865	ACCEDE08865	0	-1
8866	ACCEDE08866	1	-1
8867	ACCEDE08867	1	-1
8868	ACCEDE08868	1	-1
8869	ACCEDE08869	0	-1
8870	ACCEDE08870	-1	-1
8871	ACCEDE08871	-1	-1
8872	ACCEDE08872	-1	1
8873	ACCEDE08873	1	-1
8874	ACCEDE08874	0	-1
8875	ACCEDE08875	1	-1
8876	ACCEDE08876	1	-1
8877	ACCEDE08877	1	1
8878	ACCEDE08878	1	-1
8879	ACCEDE08879	1	1
8880	ACCEDE08880	1	-1
8881	ACCEDE08881	1	0
8882	ACCEDE08882	1	-1
8883	ACCEDE08883	1	-1
8884	ACCEDE08884	1	-1
8885	ACCEDE08885	1	-1
8886	ACCEDE08886	1	-1
8887	ACCEDE08887	1	1
8888	ACCEDE08888	0	-1
8889	ACCEDE08889	0	-1
8890	ACCEDE08890	1	-1
8891	ACCEDE08891	1	0
8892	ACCEDE08892	0	-1
8893	ACCEDE08893	0	-1
8894	ACCEDE08894	0	-1
8895	ACCEDE08895	-1	1
8896	ACCEDE08896	-1	-1
8897	ACCEDE08897	-1	1
8898	ACCEDE08898	0	1
8899	ACCEDE08899	-1	1
8900	ACCEDE08900	-1	1
8901	ACCEDE08901	0	-1
8902	ACCEDE08902	-1	-1
8903	ACCEDE08903	-1	1
8904	ACCEDE08904	-1	1
8905	ACCEDE08905	-1	0
8906	ACCEDE08906	-1	1
8907	ACCEDE08907	0	0
8908	ACCEDE08908	-1	-1
8909	ACCEDE08909	-1	-1
8910	ACCEDE08910	1	-1
8911	ACCEDE08911	0	0
8912	ACCEDE08912	1	-1
8913	ACCEDE08913	0	-1
8914	ACCEDE08914	1	-1
8915	ACCEDE08915	1	-1
8916	ACCEDE08916	1	-1
8917	ACCEDE08917	-1	-1
8918	ACCEDE08918	0	-1
8919	ACCEDE08919	0	-1
8920	ACCEDE08920	0	0
8921	ACCEDE08921	0	0
8922	ACCEDE08922	-1	1
8923	ACCEDE08923	-1	-1
8924	ACCEDE08924	0	-1
